start_time,end_time,title,description,branch,entity,source_url,source_text,access_datetime,parser_name,person_version
"2009-07-28","","U.S. House of Representatives Roll Call Votes","Roll Call # 650 H R 1293 - On Motion to Suspend the Rules and Pass Disabled Veterans Home Improvement and Structural Alteration Grant Increase Act of 2009 (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=650 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.1293:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","650:28-Jul::H R 1293::On Motion to Suspend the Rules and Pass:P:Disabled Veterans Home Improvement and Structural Alteration Grant Increase Act of 2009","1250361807","VotersDaily_PHP","0.1"
"2009-07-27","","U.S. House of Representatives Roll Call Votes","Roll Call # 649 H R 1121 - On Motion to Suspend the Rules and Pass, as Amended Blue Ridge Parkway and Town of Blowing Rock Land Exchange Act of 2009 (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=649 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.1121:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","649:27-Jul::H R 1121::On Motion to Suspend the Rules and Pass, as Amended:P:Blue Ridge Parkway and Town of Blowing Rock Land Exchange Act of 2009","1250361807","VotersDaily_PHP","0.1"
"2009-07-27","","U.S. House of Representatives Roll Call Votes","Roll Call # 648 H R 1376 - On Motion to Suspend the Rules and Pass, as Amended Waco Mammoth National Monument Establishment Act of 2009 (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=648 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.1376:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","648:27-Jul::H R 1376::On Motion to Suspend the Rules and Pass, as Amended:P:Waco Mammoth National Monument Establishment Act of 2009","1250361807","VotersDaily_PHP","0.1"
"2009-07-27","","U.S. House of Representatives Roll Call Votes","Roll Call # 647 H RES 593 - On Motion to Suspend the Rules and Agree, as Amended Recognizing and celebrating the 50th Anniversary of the entry of Hawaii into the Union as the 50th State (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=647 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.res.593:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","647:27-Jul::H RES 593::On Motion to Suspend the Rules and Agree, as Amended:P:Recognizing and celebrating the 50th Anniversary of the entry of Hawaii into the Union as the 50th State","1250361807","VotersDaily_PHP","0.1"
"2009-07-24","","U.S. House of Representatives Roll Call Votes","Roll Call # 646 H R 3293 - On Passage Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2010, and for other purposes (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=646 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3293:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","646:24-Jul::H R 3293::On Passage:P:Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2010, and for other purposes","1250361807","VotersDaily_PHP","0.1"
"2009-07-24","","U.S. House of Representatives Roll Call Votes","Roll Call # 645 H R 3293 - On Motion to Recommit with Instructions Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2010, and for other purposes (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=645 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3293:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","645:24-Jul::H R 3293::On Motion to Recommit with Instructions:F:Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2010, and for other purposes","1250361807","VotersDaily_PHP","0.1"
"2009-07-24","","U.S. House of Representatives Roll Call Votes","Roll Call # 644 H R 3293 - On Agreeing to the Amendment Wittman of Virginia Amendment (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=644 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3293:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","644:24-Jul::H R 3293::On Agreeing to the Amendment:F:Wittman of Virginia Amendment","1250361807","VotersDaily_PHP","0.1"
"2009-07-24","","U.S. House of Representatives Roll Call Votes","Roll Call # 643 H R 3293 - On Agreeing to the Amendment Pence of Indiana Amendment (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=643 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3293:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","643:24-Jul::H R 3293::On Agreeing to the Amendment:F:Pence of Indiana Amendment","1250361807","VotersDaily_PHP","0.1"
"2009-07-24","","U.S. House of Representatives Roll Call Votes","Roll Call # 642 H R 3293 - On Agreeing to the Amendment Souder of Indiana Amendment (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=642 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3293:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","642:24-Jul::H R 3293::On Agreeing to the Amendment:F:Souder of Indiana Amendment","1250361807","VotersDaily_PHP","0.1"
"2009-07-24","","U.S. House of Representatives Roll Call Votes","Roll Call # 641 H R 3293 - On Agreeing to the Amendment Obey of Wisconsin Amendment (Failed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=641 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.r.3293:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","641:24-Jul::H R 3293::On Agreeing to the Amendment:A:Obey of Wisconsin Amendment","1250361807","VotersDaily_PHP","0.1"
"2009-07-24","","U.S. House of Representatives Roll Call Votes","Roll Call # 640 H RES 673 - On Agreeing to the Resolution Providing for consideration of the bill (H.R. 3293) making appropriations for the Department of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2010, and for other purposes (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=640 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.res.673:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","640:24-Jul::H RES 673::On Agreeing to the Resolution:P:Providing for consideration of the bill (H.R. 3293) making appropriations for the Department of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2010, and for other purposes","1250361807","VotersDaily_PHP","0.1"
"2009-07-24","","U.S. House of Representatives Roll Call Votes","Roll Call # 639 H RES 673 - On Ordering the Previous Question Providing for consideration of the bill (H.R. 3293) making appropriations for the Department of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2010, and for other purposes (Passed) Links:  http://clerk.house.gov/cgi-bin/vote.asp?year=2009&rollnumber=639 http://thomas.loc.gov/cgi-bin/bdquery/z?d111:h.res.673:","Legislative","House of Representatives","http://clerk.house.gov/evs/2009/index.asp","639:24-Jul::H RES 673::On Ordering the Previous Question:P:Providing for consideration of the bill (H.R. 3293) making appropriations for the Department of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2010, and for other purposes","1250361807","VotersDaily_PHP","0.1"
